Id,System,Area,Module,Options,Menu,Acesso
4451,TRAX,Suprimentos,Inventory,Physical_Inventory_Count,UPDATE,YES
4452,TRAX,Almoxarifado,Inventory,Physical_Inventory_Generation,UPDATE,YES
4453,TRAX,Almoxarifado,Inventory,Physical_Reconciliation_Recount,UPDATE,YES
4454,TRAX,Plan_Manutenção_Linha,Inventory,Picklist_Creation,UPDATE,YES
4455,TRAX,Plan_Manutenção_Heavy,Inventory,Picklist_Creation,UPDATE,YES
4456,TRAX,PCP,Inventory,Picklist_Creation,UPDATE,YES
4457,TRAX,PCO,Inventory,Picklist_Creation,UPDATE,YES
4458,TRAX,Qualidade_Manutenção,Inventory,Picklist_Creation,UPDATE,YES
4459,TRAX,Manutenção_Linha,Inventory,Picklist_Creation,UPDATE,YES
4460,TRAX,MCC,Inventory,Picklist_Creation,UPDATE,YES
4461,TRAX,Plan_Materiais,Inventory,Picklist_Creation,UPDATE,YES
4462,TRAX,GSE,Inventory,Picklist_Creation,UPDATE,YES
4463,TRAX,Simulador,Inventory,Picklist_Creation,UPDATE,YES
4464,TRAX,Almoxarifado,Inventory,Picklist_Creation,UPDATE,YES
4465,TRAX,Suprimentos,Inventory,Picklist_Creation,UPDATE,YES
4466,TRAX,Redelivery,Inventory,Picklist_Creation,UPDATE,YES
4467,TRAX,Plan_Manutenção_Linha,Inventory,Picklist_Supervisor,UPDATE,YES
4468,TRAX,Plan_Manutenção_Heavy,Inventory,Picklist_Supervisor,UPDATE,YES
4469,TRAX,PCP,Inventory,Picklist_Supervisor,UPDATE,YES
4470,TRAX,Plan_Materiais,Inventory,Picklist_Supervisor,UPDATE,YES
4471,TRAX,Almoxarifado,Inventory,Picklist_Supervisor,UPDATE,YES
4472,TRAX,Suprimentos,Inventory,Picklist_Supervisor,UPDATE,YES
4473,TRAX,Almoxarifado,Orders,Contract_Order,UPDATE,YES
4474,TRAX,Almoxarifado,Orders,Contract_Order_Supervisor,UPDATE,YES
4475,TRAX,Almoxarifado,Orders,Insurance_Claim,UPDATE,YES
4476,TRAX,Plan_Materiais,Orders,Loan_Order,UPDATE,YES
4477,TRAX,GSE,Orders,Loan_Order,UPDATE,YES
4478,TRAX,Almoxarifado,Orders,Loan_Order,UPDATE,YES
4479,TRAX,Suprimentos,Orders,Loan_Order,UPDATE,YES
4480,TRAX,Almoxarifado,Orders,Loan_Order_Finalization,UPDATE,YES
4481,TRAX,Almoxarifado,Orders,Loan_Order_Supervisor,UPDATE,YES
4482,TRAX,Almoxarifado,Orders,Manufacture_Order,UPDATE,YES
4483,TRAX,Almoxarifado,Orders,Manufacture_Order_Supervisor,UPDATE,YES
4484,TRAX,Almoxarifado,Orders,Order_Authorization,UPDATE,YES
4485,TRAX,Almoxarifado,Orders,Order_Receiving_Discrepancy,UPDATE,YES
4486,TRAX,Almoxarifado,Orders,Order_Receiving_Discrepancy_Supervisor,UPDATE,YES
4487,TRAX,Almoxarifado,Orders,Order_Status,UPDATE,YES
4488,TRAX,Almoxarifado,Orders,Order_Update,UPDATE,YES
4489,TRAX,Plan_Materiais,Orders,Orders_Management,UPDATE,YES
4490,TRAX,Almoxarifado,Orders,Orders_Management,UPDATE,YES
4491,TRAX,Plan_Compras,Orders,Orders_Management,UPDATE,YES
4492,TRAX,Almoxarifado,Orders,Power_By_The_Hour,UPDATE,YES
4493,TRAX,Almoxarifado,Orders,Purchase_Order,UPDATE,YES
4494,TRAX,Plan_Compras,Orders,Purchase_Order,UPDATE,YES
4495,TRAX,Almoxarifado,Orders,Purchase_Order_Supervisor,UPDATE,YES
4496,TRAX,Plan_Compras,Orders,Purchase_Order_Supervisor,UPDATE,YES
4497,TRAX,PCO,Orders,Repair_Order,UPDATE,YES
4498,TRAX,Plan_Materiais,Orders,Repair_Order,UPDATE,YES
4499,TRAX,GSE,Orders,Repair_Order,UPDATE,YES
4500,TRAX,Almoxarifado,Orders,Repair_Order,UPDATE,YES
4501,TRAX,Almoxarifado,Orders,Repair_Order_Supervisor,UPDATE,YES
4502,TRAX,Plan_Materiais,Orders,Service_Order,UPDATE,YES
4503,TRAX,Almoxarifado,Orders,Service_Order,UPDATE,YES
4504,TRAX,Almoxarifado,Orders,Service_Order_Supervisor,UPDATE,YES
4505,TRAX,PCP,Orders,Transfer_Order,UPDATE,YES
4506,TRAX,PCO,Orders,Transfer_Order,UPDATE,YES
4507,TRAX,Qualidade_Manutenção,Orders,Transfer_Order,UPDATE,YES
4508,TRAX,Manutenção_Linha,Orders,Transfer_Order,UPDATE,YES
4509,TRAX,Plan_Materiais,Orders,Transfer_Order,UPDATE,YES
4510,TRAX,GSE,Orders,Transfer_Order,UPDATE,YES
4511,TRAX,Simulador,Orders,Transfer_Order,UPDATE,YES
4512,TRAX,Almoxarifado,Orders,Transfer_Order,UPDATE,YES
4513,TRAX,Suprimentos,Orders,Transfer_Order,UPDATE,YES
4514,TRAX,Redelivery,Orders,Transfer_Order,UPDATE,YES
4515,TRAX,Plan_Compras,Orders,Transfer_Order,UPDATE,YES
4516,TRAX,Plan_Materiais,Orders,Transfer_Order_Supervisor,UPDATE,YES
4517,TRAX,GSE,Orders,Transfer_Order_Supervisor,UPDATE,YES
4518,TRAX,Almoxarifado,Orders,Transfer_Order_Supervisor,UPDATE,YES
4519,TRAX,Suprimentos,Orders,Transfer_Order_Supervisor,UPDATE,YES
4520,TRAX,Almoxarifado,Orders,Vendor_Purchase_Order_Data_Import,UPDATE,YES
4521,TRAX,Almoxarifado,Orders,Warranty_Claim_Order,UPDATE,YES
4522,TRAX,Almoxarifado,Orders,Warranty_Claim_Order_Supervisor,UPDATE,YES
4523,TRAX,Plan_Manutenção_Linha,Planning,AC_Schedule_Flight,UPDATE,YES
4524,TRAX,Plan_Manutenção_Heavy,Planning,AC_Schedule_Flight,UPDATE,YES
4525,TRAX,PCP,Planning,AC_Schedule_Flight,UPDATE,YES
4526,TRAX,MCC,Planning,AC_Schedule_Flight,UPDATE,YES
4527,TRAX,Eng_Manutenção,Planning,AC_Schedule_Flight,UPDATE,YES
4528,TRAX,MCC,Planning,Absence_Schedule,UPDATE,YES
4529,TRAX,MCC,Planning,Manhours_Schedule,UPDATE,YES
4530,TRAX,MCC,Planning,Manhours_Schedule_Generation,UPDATE,YES
4531,TRAX,MCC,Planning,Site_Capacity_Schedule,UPDATE,YES
4532,TRAX,Plan_Manutenção_Linha,Production,Engineering_Pending_Release,UPDATE,YES
4533,TRAX,Plan_Manutenção_Heavy,Production,Engineering_Pending_Release,UPDATE,YES
4534,TRAX,Plan_Manutenção_Linha,Production,WO,UPDATE,YES
4535,TRAX,Plan_Manutenção_Heavy,Production,WO,UPDATE,YES
4536,TRAX,PCP,Production,WO,UPDATE,YES
4537,TRAX,PCO,Production,WO,UPDATE,YES
4538,TRAX,Manutenção_Linha,Production,WO,UPDATE,YES
4539,TRAX,MCC,Production,WO,UPDATE,YES
4540,TRAX,Plan_Materiais,Production,WO,UPDATE,YES
4541,TRAX,Simulador,Production,WO,UPDATE,YES
4542,TRAX,Redelivery,Production,WO,UPDATE,YES
4543,TRAX,Plan_Manutenção_Linha,Production,WO_Audit,UPDATE,YES
4544,TRAX,Plan_Manutenção_Heavy,Production,WO_Audit,UPDATE,YES
4545,TRAX,PCP,Production,WO_Audit,UPDATE,YES
4546,TRAX,MCC,Production,WO_Audit,UPDATE,YES
4547,TRAX,Plan_Manutenção_Linha,Production,WO_Closing,UPDATE,YES
4548,TRAX,Plan_Manutenção_Heavy,Production,WO_Closing,UPDATE,YES
4549,TRAX,PCP,Production,WO_Closing,UPDATE,YES
4550,TRAX,Manutenção_Linha,Production,WO_Closing,UPDATE,YES
4551,TRAX,MCC,Production,WO_Closing,UPDATE,YES
4552,TRAX,Simulador,Production,WO_Closing,UPDATE,YES
4553,TRAX,Redelivery,Production,WO_Closing,UPDATE,YES
4554,TRAX,Plan_Manutenção_Linha,Production,WO_Closing_Post_Completion,UPDATE,YES
4555,TRAX,Plan_Manutenção_Heavy,Production,WO_Closing_Post_Completion,UPDATE,YES
4556,TRAX,PCP,Production,WO_Closing_Post_Completion,UPDATE,YES
4557,TRAX,MCC,Production,WO_Closing_Post_Completion,UPDATE,YES
4558,TRAX,Plan_Manutenção_Linha,Production,WO_Manual_Task_Card_Closing,UPDATE,YES
4559,TRAX,Plan_Manutenção_Heavy,Production,WO_Manual_Task_Card_Closing,UPDATE,YES
4560,TRAX,PCP,Production,WO_Manual_Task_Card_Closing,UPDATE,YES
4561,TRAX,Manutenção_Linha,Production,WO_Manual_Task_Card_Closing,UPDATE,YES
4562,TRAX,MCC,Production,WO_Manual_Task_Card_Closing,UPDATE,YES
4563,TRAX,Simulador,Production,WO_Manual_Task_Card_Closing,UPDATE,YES
4564,TRAX,Redelivery,Production,WO_Manual_Task_Card_Closing,UPDATE,YES
4565,TRAX,Plan_Materiais,Production,WO_Reservation_Control,UPDATE,YES
4566,TRAX,MCC,Production,WO_Task_Card_Discrepancy_Close,UPDATE,YES
4567,TRAX,PCO,Production,WO_Task_Card_Work_In_Progress,UPDATE,YES
4568,TRAX,MCC,Production,WO_Task_Card_Work_In_Progress,UPDATE,YES
4569,TRAX,MCC,Production,Work_Turnover,UPDATE,YES
4570,TRAX,MCC,Production,Work_Turnover_Management,UPDATE,YES
4571,TRAX,Qualidade_Manutenção,Quality_Assurance,Audit_CreationFollowing,UPDATE,YES
4572,TRAX,Almoxarifado,Receiving,Order_Receiving_Discrepancy_Close,UPDATE,YES
4573,TRAX,Suprimentos,Receiving,Order_Receiving_Discrepancy_Close,UPDATE,YES
4574,TRAX,Almoxarifado,Receiving,Order_Receiving_Discrepancy_Close_Supervisor,UPDATE,YES
4575,TRAX,GSE,Receiving,Pre_Receiving,UPDATE,YES
4576,TRAX,Almoxarifado,Receiving,Pre_Receiving,UPDATE,YES
4577,TRAX,Suprimentos,Receiving,Pre_Receiving,UPDATE,YES
4578,TRAX,Qualidade_Manutenção,Receiving,Receiving_Inspection,UPDATE,YES
4579,TRAX,Plan_Materiais,Receiving,Receiving_Inspection,UPDATE,YES
4580,TRAX,GSE,Receiving,Receiving_Inspection,UPDATE,YES
4581,TRAX,Almoxarifado,Receiving,Receiving_Inspection,UPDATE,YES
4582,TRAX,Suprimentos,Receiving,Receiving_Inspection,UPDATE,YES
4583,TRAX,Almoxarifado,Receiving,Tear_Down_Report,UPDATE,YES
4584,TRAX,Suprimentos,Receiving,Tear_Down_Report,UPDATE,YES
4585,TRAX,Almoxarifado,Requisition,Quotes,UPDATE,YES
4586,TRAX,Plan_Manutenção_Linha,Requisition,Requisition,UPDATE,YES
4587,TRAX,Plan_Manutenção_Heavy,Requisition,Requisition,UPDATE,YES
4588,TRAX,PCP,Requisition,Requisition,UPDATE,YES
4589,TRAX,PCO,Requisition,Requisition,UPDATE,YES
4590,TRAX,Qualidade_Manutenção,Requisition,Requisition,UPDATE,YES
4591,TRAX,Manutenção_Linha,Requisition,Requisition,UPDATE,YES
4592,TRAX,MCC,Requisition,Requisition,UPDATE,YES
4593,TRAX,Plan_Materiais,Requisition,Requisition,UPDATE,YES
4594,TRAX,GSE,Requisition,Requisition,UPDATE,YES
4595,TRAX,Simulador,Requisition,Requisition,UPDATE,YES
4596,TRAX,Almoxarifado,Requisition,Requisition,UPDATE,YES
4597,TRAX,Redelivery,Requisition,Requisition,UPDATE,YES
4598,TRAX,Eng_Manutenção,Requisition,Requisition,UPDATE,YES
4599,TRAX,Plan_Compras,Requisition,Requisition,UPDATE,YES
4600,TRAX,Plan_Materiais,Requisition,Requisition_Authorization,UPDATE,YES
4601,TRAX,Almoxarifado,Requisition,Requisition_Authorization,UPDATE,YES
4602,TRAX,Plan_Compras,Requisition,Requisition_Authorization,UPDATE,YES
4603,TRAX,Qualidade_Manutenção,Requisition,Requisition_Management,UPDATE,YES
4604,TRAX,MCC,Requisition,Requisition_Management,UPDATE,YES
4605,TRAX,Plan_Materiais,Requisition,Requisition_Management,UPDATE,YES
4606,TRAX,Almoxarifado,Requisition,Requisition_Management,UPDATE,YES
4607,TRAX,Plan_Compras,Requisition,Requisition_Management,UPDATE,YES
4608,TRAX,Eng_Manutenção,Settings,ATA_Specifications,UPDATE,YES
4609,TRAX,Eng_Manutenção,Settings,Aircraft,UPDATE,YES
4610,TRAX,MCC,Settings,Aircraft_TypeSeries,UPDATE,YES
4611,TRAX,Eng_Manutenção,Settings,Aircraft_TypeSeries,UPDATE,YES
4612,TRAX,Almoxarifado,Settings,Authorization,UPDATE,YES
4613,TRAX,Manutenção_Linha,Settings,Bin,UPDATE,YES
4614,TRAX,GSE,Settings,Bin,UPDATE,YES
4615,TRAX,Simulador,Settings,Bin,UPDATE,YES
4616,TRAX,Almoxarifado,Settings,Bin,UPDATE,YES
4617,TRAX,Suprimentos,Settings,Bin,UPDATE,YES
4618,TRAX,Redelivery,Settings,Bin,UPDATE,YES
4619,TRAX,Qualidade_Manutenção,Settings,Employee,UPDATE,YES
4620,TRAX,MCC,Settings,MEL_Master,UPDATE,YES
4621,TRAX,Plan_Materiais,Settings,PN,UPDATE,YES
4622,TRAX,Almoxarifado,Settings,PN,UPDATE,YES
4623,TRAX,Eng_Manutenção,Settings,PN,UPDATE,YES
4624,TRAX,Plan_Compras,Settings,PN,UPDATE,YES
4625,TRAX,Plan_Materiais,Settings,PN_Master__General_Inventory,UPDATE,YES
4626,TRAX,Almoxarifado,Settings,PN_Master__General_Inventory,UPDATE,YES
4627,TRAX,MCC,Settings,System_Notification,UPDATE,YES
4628,TRAX,Qualidade_Manutenção,Settings,Vendor,UPDATE,YES
4629,TRAX,Almoxarifado,Settings,Vendor,UPDATE,YES
4630,TRAX,Plan_Compras,Settings,Vendor,UPDATE,YES
4631,TRAX,PCO,Shop,Employee_Attendance_Sign_ON_Sign_Off,UPDATE,YES
4632,TRAX,Plan_Manutenção_Linha,Shop,Shop_WO,UPDATE,YES
4633,TRAX,Plan_Manutenção_Heavy,Shop,Shop_WO,UPDATE,YES
4634,TRAX,PCO,Shop,Shop_WO,UPDATE,YES
4635,TRAX,Plan_Materiais,Shop,Shop_WO,UPDATE,YES
4636,TRAX,PCO,Shop,Shop_WO_Addbill,UPDATE,YES
4637,TRAX,PCO,Shop,Shop_WO_Bid_Sheet,UPDATE,YES
4638,TRAX,PCO,Shop,Shop_WO_Closing,UPDATE,YES
4639,TRAX,PCO,Shop,Shop_WO_Closing_Post_Completion,UPDATE,YES
4640,TRAX,PCO,Shop,Shop_WO_Reservation_Control,UPDATE,YES
4641,TRAX,Plan_Materiais,Shop,Shop_WO_Reservation_Control,UPDATE,YES
4642,TRAX,PCO,Shop,Shop_WO_Task_Card_Work_In_Progress,UPDATE,YES
4643,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Actual_Flights,UPDATE,YES
4644,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Actual_Flights,UPDATE,YES
4645,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Actual_Flights_Closing,UPDATE,YES
4646,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Actual_Flights_Closing,UPDATE,YES
4647,TRAX,MCC,Technical_Records,AC_Actual_Flights_Closing,UPDATE,YES
4648,TRAX,Eng_Manutenção,Technical_Records,AC_Actual_Flights_Closing,UPDATE,YES
4649,TRAX,Qualidade_Manutenção,Technical_Records,AC_Controller_Panel,UPDATE,YES
4650,TRAX,MCC,Technical_Records,AC_Controller_Panel,UPDATE,YES
4651,TRAX,Redelivery,Technical_Records,AC_Controller_Panel,UPDATE,YES
4652,TRAX,PCO,Technical_Records,AC_Initial_PN_Load,UPDATE,YES
4653,TRAX,Qualidade_Manutenção,Technical_Records,AC_Initial_PN_Load,UPDATE,YES
4654,TRAX,Eng_Manutenção,Technical_Records,AC_Initial_PN_Load,UPDATE,YES
4655,TRAX,Eng_Manutenção,Technical_Records,AC_Initial_Template_Load,UPDATE,YES
4656,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_Log_Book_Master,UPDATE,YES
4657,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_Log_Book_Master,UPDATE,YES
4658,TRAX,PCP,Technical_Records,AC_Log_Book_Master,UPDATE,YES
4659,TRAX,Qualidade_Manutenção,Technical_Records,AC_Log_Book_Master,UPDATE,YES
4660,TRAX,Manutenção_Linha,Technical_Records,AC_Log_Book_Master,UPDATE,YES
4661,TRAX,Simulador,Technical_Records,AC_Log_Book_Master,UPDATE,YES
4662,TRAX,Redelivery,Technical_Records,AC_Log_Book_Master,UPDATE,YES
4663,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_PN_Transaction_Audit,UPDATE,YES
4664,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_PN_Transaction_Audit,UPDATE,YES
4665,TRAX,Qualidade_Manutenção,Technical_Records,AC_PN_Transaction_Audit,UPDATE,YES
4666,TRAX,Plan_Manutenção_Linha,Technical_Records,AC_PN_Transaction_Supervisor,UPDATE,YES
4667,TRAX,Plan_Manutenção_Heavy,Technical_Records,AC_PN_Transaction_Supervisor,UPDATE,YES
4668,TRAX,Qualidade_Manutenção,Technical_Records,AC_PN_Transaction_Supervisor,UPDATE,YES
4669,TRAX,Plan_Manutenção_Linha,Technical_Records,Concession_Registry,UPDATE,YES
4670,TRAX,Plan_Manutenção_Heavy,Technical_Records,Concession_Registry,UPDATE,YES
4671,TRAX,MCC,Technical_Records,Concession_Registry,UPDATE,YES
4672,TRAX,MCC,Technical_Records,Defect_Report_Defer_Authorization,UPDATE,YES
4673,TRAX,Eng_Manutenção,Technical_Records,Defect_Report_Defer_Authorization,UPDATE,YES
4674,TRAX,Eng_Manutenção,Technical_Records,Dent_Mapping,UPDATE,YES
4675,TRAX,Plan_Manutenção_Linha,Technical_Records,PN_APU_Reading,UPDATE,YES
4676,TRAX,Plan_Manutenção_Heavy,Technical_Records,PN_APU_Reading,UPDATE,YES
4677,TRAX,Plan_Manutenção_Linha,Technical_Records,PN_Control_Authorization,UPDATE,YES
4678,TRAX,Plan_Manutenção_Heavy,Technical_Records,PN_Control_Authorization,UPDATE,YES
4679,TRAX,Qualidade_Manutenção,Technical_Records,PN_Control_Authorization,UPDATE,YES
4680,TRAX,Eng_Manutenção,Technical_Records,PN_Control_Authorization,UPDATE,YES
4681,TRAX,Plan_Manutenção_Linha,Technical_Records,PN_NLA_Creation,UPDATE,YES
4682,TRAX,Plan_Manutenção_Heavy,Technical_Records,PN_NLA_Creation,UPDATE,YES
4683,TRAX,Qualidade_Manutenção,Technical_Records,PN_NLA_Creation,UPDATE,YES
4684,TRAX,PCP,Technical_Records,PN_NLA_Installation_and_Removal,UPDATE,YES
4685,TRAX,PCO,Technical_Records,PN_NLA_Installation_and_Removal,UPDATE,YES
4686,TRAX,Qualidade_Manutenção,Technical_Records,PN_NLA_Installation_and_Removal,UPDATE,YES
4687,TRAX,Manutenção_Linha,Technical_Records,PN_NLA_Installation_and_Removal,UPDATE,YES
4688,TRAX,Simulador,Technical_Records,PN_NLA_Installation_and_Removal,UPDATE,YES
4689,TRAX,Redelivery,Technical_Records,PN_NLA_Installation_and_Removal,UPDATE,YES
4690,TRAX,Plan_Manutenção_Linha,Technical_Records,PN_Times_Adjustment,UPDATE,YES
4691,TRAX,Plan_Manutenção_Heavy,Technical_Records,PN_Times_Adjustment,UPDATE,YES
4692,TRAX,Plan_Manutenção_Linha,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4693,TRAX,Plan_Manutenção_Heavy,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4694,TRAX,PCP,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4695,TRAX,PCO,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4696,TRAX,Qualidade_Manutenção,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4697,TRAX,Manutenção_Linha,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4698,TRAX,MCC,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4699,TRAX,Plan_Materiais,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4700,TRAX,GSE,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4701,TRAX,Simulador,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4702,TRAX,Almoxarifado,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4703,TRAX,Suprimentos,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4704,TRAX,Redelivery,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4705,TRAX,Eng_Manutenção,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4706,TRAX,Plan_Compras,TraYES_Quick_Print,Quick_Print_Creation,UPDATE,YES
4707,TRAX,Plan_Manutenção_Linha,TraYESDoc,TraYESDoc_Authorization_Management,UPDATE,YES
4708,TRAX,Plan_Manutenção_Heavy,TraYESDoc,TraYESDoc_Authorization_Management,UPDATE,YES
4709,TRAX,Plan_Manutenção_Linha,TraYESDoc,TraYESDoc_Master,UPDATE,YES
4710,TRAX,Plan_Manutenção_Heavy,TraYESDoc,TraYESDoc_Master,UPDATE,YES
4711,TRAX,Qualidade_Manutenção,Customer_Orders,Customer_Orders_Query,QUERY,YES
4712,TRAX,Almoxarifado,Customer_Orders,Customer_Orders_Query,QUERY,YES
4713,TRAX,Suprimentos,Customer_Orders,Customer_Orders_Query,QUERY,YES
4714,TRAX,Plan_Compras,Customer_Orders,Customer_Orders_Query,QUERY,YES
4715,TRAX,Plan_Manutenção_Linha,Engineering,Engineering_Authorization_Management_Query,QUERY,YES
4716,TRAX,Plan_Manutenção_Heavy,Engineering,Engineering_Authorization_Management_Query,QUERY,YES
4717,TRAX,PCP,Engineering,Engineering_Authorization_Management_Query,QUERY,YES
4718,TRAX,PCO,Engineering,Engineering_Authorization_Management_Query,QUERY,YES
4719,TRAX,Qualidade_Manutenção,Engineering,Engineering_Authorization_Management_Query,QUERY,YES
4720,TRAX,Eng_Manutenção,Engineering,Engineering_Authorization_Management_Query,QUERY,YES
4721,TRAX,Plan_Manutenção_Linha,Engineering,Engineering_Control_AC_on_Hold_Query,QUERY,YES
4722,TRAX,Plan_Manutenção_Heavy,Engineering,Engineering_Control_AC_on_Hold_Query,QUERY,YES
4723,TRAX,PCO,Engineering,Engineering_Control_AC_on_Hold_Query,QUERY,YES
4724,TRAX,Qualidade_Manutenção,Engineering,Engineering_Control_AC_on_Hold_Query,QUERY,YES
4725,TRAX,Plan_Materiais,Engineering,Engineering_Control_AC_on_Hold_Query,QUERY,YES
4726,TRAX,Redelivery,Engineering,Engineering_Control_AC_on_Hold_Query,QUERY,YES
4727,TRAX,Eng_Manutenção,Engineering,Engineering_Control_AC_on_Hold_Query,QUERY,YES
4728,TRAX,Plan_Manutenção_Linha,Engineering,Engineering_Control_Query,QUERY,YES
4729,TRAX,Plan_Manutenção_Heavy,Engineering,Engineering_Control_Query,QUERY,YES
4730,TRAX,PCP,Engineering,Engineering_Control_Query,QUERY,YES
4731,TRAX,PCO,Engineering,Engineering_Control_Query,QUERY,YES
4732,TRAX,Qualidade_Manutenção,Engineering,Engineering_Control_Query,QUERY,YES
4733,TRAX,Manutenção_Linha,Engineering,Engineering_Control_Query,QUERY,YES
4734,TRAX,MCC,Engineering,Engineering_Control_Query,QUERY,YES
4735,TRAX,Plan_Materiais,Engineering,Engineering_Control_Query,QUERY,YES
4736,TRAX,Simulador,Engineering,Engineering_Control_Query,QUERY,YES
4737,TRAX,Almoxarifado,Engineering,Engineering_Control_Query,QUERY,YES
4738,TRAX,Redelivery,Engineering,Engineering_Control_Query,QUERY,YES
4739,TRAX,Eng_Manutenção,Engineering,Engineering_Control_Query,QUERY,YES
4740,TRAX,Plan_Compras,Engineering,Engineering_Control_Query,QUERY,YES
4741,TRAX,Plan_Manutenção_Linha,Engineering,Task_Card_Authorization_Management_Query,QUERY,YES
4742,TRAX,Plan_Manutenção_Heavy,Engineering,Task_Card_Authorization_Management_Query,QUERY,YES
4743,TRAX,PCP,Engineering,Task_Card_Authorization_Management_Query,QUERY,YES
4744,TRAX,PCO,Engineering,Task_Card_Authorization_Management_Query,QUERY,YES
4745,TRAX,Qualidade_Manutenção,Engineering,Task_Card_Authorization_Management_Query,QUERY,YES
4746,TRAX,Eng_Manutenção,Engineering,Task_Card_Authorization_Management_Query,QUERY,YES
4747,TRAX,Plan_Manutenção_Linha,Engineering,Task_Card_Query,QUERY,YES
4748,TRAX,Plan_Manutenção_Heavy,Engineering,Task_Card_Query,QUERY,YES
4749,TRAX,PCP,Engineering,Task_Card_Query,QUERY,YES
4750,TRAX,PCO,Engineering,Task_Card_Query,QUERY,YES
4751,TRAX,Qualidade_Manutenção,Engineering,Task_Card_Query,QUERY,YES
4752,TRAX,Manutenção_Linha,Engineering,Task_Card_Query,QUERY,YES
4753,TRAX,MCC,Engineering,Task_Card_Query,QUERY,YES
4754,TRAX,Plan_Materiais,Engineering,Task_Card_Query,QUERY,YES
4755,TRAX,Simulador,Engineering,Task_Card_Query,QUERY,YES
4756,TRAX,Almoxarifado,Engineering,Task_Card_Query,QUERY,YES
4757,TRAX,Redelivery,Engineering,Task_Card_Query,QUERY,YES
4758,TRAX,Eng_Manutenção,Engineering,Task_Card_Query,QUERY,YES
4759,TRAX,Plan_Compras,Engineering,Task_Card_Query,QUERY,YES
4760,TRAX,Almoxarifado,GL_Interface,GL_Accounts_Query,QUERY,YES
4761,TRAX,Almoxarifado,GL_Interface,Journal_Entries_Query,QUERY,YES
4762,TRAX,Manutenção_Linha,GSE,GSE_Engineering_Control__Query,QUERY,YES
4763,TRAX,Plan_Materiais,GSE,GSE_Engineering_Control__Query,QUERY,YES
4764,TRAX,GSE,GSE,GSE_Engineering_Control__Query,QUERY,YES
4765,TRAX,Simulador,GSE,GSE_Engineering_Control__Query,QUERY,YES
4766,TRAX,Redelivery,GSE,GSE_Engineering_Control__Query,QUERY,YES
4767,TRAX,Plan_Compras,GSE,GSE_Engineering_Control__Query,QUERY,YES
4768,TRAX,Manutenção_Linha,GSE,GSE_Master_Query,QUERY,YES
4769,TRAX,Plan_Materiais,GSE,GSE_Master_Query,QUERY,YES
4770,TRAX,GSE,GSE,GSE_Master_Query,QUERY,YES
4771,TRAX,Simulador,GSE,GSE_Master_Query,QUERY,YES
4772,TRAX,Redelivery,GSE,GSE_Master_Query,QUERY,YES
4773,TRAX,Plan_Compras,GSE,GSE_Master_Query,QUERY,YES
4774,TRAX,Manutenção_Linha,GSE,GSE_PN_Master__Query,QUERY,YES
4775,TRAX,Plan_Materiais,GSE,GSE_PN_Master__Query,QUERY,YES
4776,TRAX,GSE,GSE,GSE_PN_Master__Query,QUERY,YES
4777,TRAX,Simulador,GSE,GSE_PN_Master__Query,QUERY,YES
4778,TRAX,Redelivery,GSE,GSE_PN_Master__Query,QUERY,YES
4779,TRAX,Eng_Manutenção,GSE,GSE_PN_Master__Query,QUERY,YES
4780,TRAX,Plan_Compras,GSE,GSE_PN_Master__Query,QUERY,YES
4781,TRAX,Manutenção_Linha,GSE,GSE_Planning,QUERY,YES
4782,TRAX,Plan_Materiais,GSE,GSE_Planning,QUERY,YES
4783,TRAX,GSE,GSE,GSE_Planning,QUERY,YES
4784,TRAX,Simulador,GSE,GSE_Planning,QUERY,YES
4785,TRAX,Redelivery,GSE,GSE_Planning,QUERY,YES
4786,TRAX,Plan_Compras,GSE,GSE_Planning,QUERY,YES
4787,TRAX,Manutenção_Linha,GSE,GSE_TypeSeries_Query,QUERY,YES
4788,TRAX,Plan_Materiais,GSE,GSE_TypeSeries_Query,QUERY,YES
4789,TRAX,GSE,GSE,GSE_TypeSeries_Query,QUERY,YES
